Product Category,Price(Dollar),Number of  reviews,Order Date,Order Week,Order Month,Order Year,Total Sales
Men Shoes,79,624,2022-10-07,4,10,2022,49296
Men Shoes,70,830,2022-10-07,4,10,2022,58100
Men Shoes,69,7,2022-10-07,4,10,2022,483
Men Shoes,49,65,2022-10-07,4,10,2022,3185
Men Shoes,125,160,2022-10-08,5,10,2022,20000
Men Shoes,124,1307,2022-10-08,5,10,2022,162068
Men Shoes,250,208,2022-10-08,5,10,2022,52000
Men Shoes,118,1,2022-10-08,5,10,2022,118
Men Shoes,74,2,2022-10-08,5,10,2022,148
Men Shoes,189,220,2022-10-08,5,10,2022,41580
Men Shoes,100,158,2022-10-09,6,10,2022,15800
Men Shoes,141,111,2022-10-09,6,10,2022,15651
Men Shoes,42,35,2022-10-09,6,10,2022,1470
Men Shoes,88,11156,2022-10-09,6,10,2022,981728
Men Shoes,28,27,2022-10-09,6,10,2022,756
Men Shoes,90,305,2022-10-09,6,10,2022,27450
Men Shoes,103,500,2022-10-09,6,10,2022,51500
Men Shoes,64,275,2022-10-09,6,10,2022,17600
Men Shoes,32,3,2022-10-09,6,10,2022,96
Men Shoes,65,1501,2022-10-09,6,10,2022,97565
Men Shoes,23,42,2022-10-09,6,10,2022,966
Men Shoes,41,135,2022-10-10,0,10,2022,5535
Men Shoes,119,426,2022-10-10,0,10,2022,50694
Men Shoes,317,27,2022-10-10,0,10,2022,8559
Men Shoes,140,84,2022-10-12,2,10,2022,11760
Men Shoes,55,43,2022-10-12,2,10,2022,2365
Men Shoes,138,4123,2022-10-12,2,10,2022,568974
Men Shoes,129,230,2022-10-12,2,10,2022,29670
Men Shoes,33,29,2022-10-12,2,10,2022,957
Men Shoes,109,1,2022-10-12,2,10,2022,109
Men Shoes,91,9215,2022-10-12,2,10,2022,838565
Men Shoes,64,141,2022-10-12,2,10,2022,9024
Men Shoes,95,8,2022-10-12,2,10,2022,760
Men Shoes,68,12,2022-10-12,2,10,2022,816
Men Shoes,19,1944,2022-10-12,2,10,2022,36936
Men Shoes,80,2,2022-10-12,2,10,2022,160
Men Shoes,192,5,2022-10-12,2,10,2022,960
Men Shoes,74,1,2022-10-12,2,10,2022,74
Men Shoes,59,7,2022-10-12,2,10,2022,413
Men Shoes,231,1124,2022-10-12,2,10,2022,259644
Men Shoes,67,98,2022-10-12,2,10,2022,6566
Men Shoes,80,809,2022-10-12,2,10,2022,64720
Men Shoes,75,2185,2022-10-13,3,10,2022,163875
Men Shoes,24,64,2022-10-13,3,10,2022,1536
Men Shoes,159,490,2022-10-13,3,10,2022,77910
Men Shoes,19,866,2022-10-13,3,10,2022,16454
Men Shoes,59,142,2022-10-13,3,10,2022,8378
Men Shoes,191,5,2022-10-13,3,10,2022,955
Men Shoes,97,421,2022-10-13,3,10,2022,40837
Men Shoes,427,68,2022-10-13,3,10,2022,29036
Men Shoes,89,27,2022-10-13,3,10,2022,2403
Men Shoes,140,604,2022-10-13,3,10,2022,84560
Men Shoes,109,624,2022-10-13,3,10,2022,68016
Men Shoes,141,105,2022-10-13,3,10,2022,14805
Men Shoes,55,166,2022-10-13,3,10,2022,9130
Men Shoes,135,95,2022-10-13,3,10,2022,12825
Men Shoes,62,926,2022-10-13,3,10,2022,57412
Men Shoes,89,26,2022-10-14,4,10,2022,2314
Men Shoes,150,311,2022-10-14,4,10,2022,46650
Men Shoes,110,3796,2022-10-14,4,10,2022,417560
Men Shoes,95,388,2022-10-14,4,10,2022,36860
Men Shoes,67,2634,2022-10-14,4,10,2022,176478
Men Shoes,39,977,2022-10-15,5,10,2022,38103
Men Shoes,72,4,2022-10-15,5,10,2022,288
Men Shoes,99,22,2022-10-15,5,10,2022,2178
Men Shoes,72,662,2022-10-15,5,10,2022,47664
Men Shoes,64,3,2022-10-15,5,10,2022,192
Men Shoes,62,43,2022-10-15,5,10,2022,2666
Men Shoes,134,219,2022-10-15,5,10,2022,29346
Men Shoes,74,2,2022-10-15,5,10,2022,148
Men Shoes,124,19628,2022-10-16,6,10,2022,2433872
Men Shoes,200,5,2022-10-16,6,10,2022,1000
Men Shoes,50,220,2022-10-16,6,10,2022,11000
Men Shoes,250,1501,2022-10-16,6,10,2022,375250
Men Shoes,209,791,2022-10-16,6,10,2022,165319
Men Shoes,103,3,2022-10-16,6,10,2022,309
Men Shoes,64,782,2022-10-17,0,10,2022,50048
Men Shoes,32,782,2022-10-17,0,10,2022,25024
Men Shoes,65,782,2022-10-17,0,10,2022,50830
Men Shoes,46,86,2022-10-17,0,10,2022,3956
Men Shoes,100,94,2022-10-19,2,10,2022,9400
Men Shoes,39,36,2022-10-19,2,10,2022,1404
Men Shoes,64,68,2022-10-19,2,10,2022,4352
Men Shoes,85,39,2022-10-19,2,10,2022,3315
Men Shoes,313,12,2022-10-19,2,10,2022,3756
Men Shoes,93,170,2022-10-19,2,10,2022,15810
Men Shoes,80,292,2022-10-19,2,10,2022,23360
Men Shoes,52,52,2022-10-19,2,10,2022,2704
Men Shoes,136,171,2022-10-19,2,10,2022,23256
Men Shoes,199,62,2022-10-19,2,10,2022,12338
Men Shoes,34,304,2022-10-19,2,10,2022,10336
Men Shoes,70,23,2022-10-19,2,10,2022,1610
Men Shoes,99,103,2022-10-19,2,10,2022,10197
Men Shoes,199,41,2022-10-19,2,10,2022,8159
Men Shoes,74,16,2022-10-19,2,10,2022,1184
Men Shoes,59,12,2022-10-19,2,10,2022,708
Men Shoes,231,1944,2022-10-19,2,10,2022,449064
Men Shoes,67,2,2022-10-19,2,10,2022,134
Men Shoes,70,5,2022-10-19,2,10,2022,350
Men Shoes,59,136,2022-10-20,3,10,2022,8024
Men Shoes,133,5,2022-10-20,3,10,2022,665
Men Shoes,122,280,2022-10-20,3,10,2022,34160
Men Shoes,56,1010,2022-10-20,3,10,2022,56560
Men Shoes,131,2866,2022-10-20,3,10,2022,375446
Men Shoes,63,20,2022-10-20,3,10,2022,1260
Men Shoes,129,173,2022-10-20,3,10,2022,22317
Men Shoes,73,6814,2022-10-20,3,10,2022,497422
Men Shoes,72,68,2022-10-20,3,10,2022,4896
Men Shoes,94,27,2022-10-20,3,10,2022,2538
Men Shoes,59,604,2022-10-20,3,10,2022,35636
Men Shoes,109,624,2022-10-20,3,10,2022,68016
Men Shoes,141,16,2022-10-20,3,10,2022,2256
Men Shoes,55,2,2022-10-20,3,10,2022,110
Men Shoes,135,149,2022-10-20,3,10,2022,20115
Men Shoes,113,696,2022-10-21,4,10,2022,78648
Men Shoes,135,83,2022-10-21,4,10,2022,11205
Men Shoes,50,695,2022-10-21,4,10,2022,34750
Men Shoes,119,106,2022-10-21,4,10,2022,12614
Men Shoes,130,292,2022-10-21,4,10,2022,37960
Men Shoes,29,169,2022-10-21,4,10,2022,4901
Men Shoes,64,17,2022-10-21,4,10,2022,1088
Men Shoes,81,29,2022-10-21,4,10,2022,2349
Men Shoes,105,503,2022-10-21,4,10,2022,52815
Men Shoes,65,297,2022-10-21,4,10,2022,19305
Men Shoes,131,60,2022-10-21,4,10,2022,7860
Men Shoes,229,5,2022-10-21,4,10,2022,1145
Men Shoes,54,5,2022-10-21,4,10,2022,270
Men Shoes,139,1890,2022-10-21,4,10,2022,262710
Men Shoes,124,1501,2022-10-21,4,10,2022,186124
Men Shoes,39,791,2022-10-21,4,10,2022,30849
Men Shoes,75,3,2022-10-21,4,10,2022,225
Men Shoes,150,782,2022-10-21,4,10,2022,117300
Men Shoes,84,782,2022-10-22,5,10,2022,65688
Men Shoes,109,782,2022-10-22,5,10,2022,85238
Men Shoes,103,782,2022-10-22,5,10,2022,80546
Men Shoes,64,782,2022-10-22,5,10,2022,50048
Men Shoes,32,782,2022-10-22,5,10,2022,25024
Men Shoes,65,782,2022-10-22,5,10,2022,50830
Men Shoes,55,19,2022-10-22,5,10,2022,1045
Men Shoes,110,40,2022-10-22,5,10,2022,4400
Men Shoes,81,114,2022-10-22,5,10,2022,9234
Men Shoes,71,472,2022-10-22,5,10,2022,33512
Men Shoes,65,20,2022-10-22,5,10,2022,1300
Men Shoes,119,94,2022-10-22,5,10,2022,11186
Men Shoes,40,2,2022-10-23,6,10,2022,80
Men Shoes,120,13,2022-10-23,6,10,2022,1560
Men Shoes,89,11845,2022-10-23,6,10,2022,1054205
Men Shoes,128,10,2022-10-23,6,10,2022,1280
Men Shoes,71,186,2022-10-23,6,10,2022,13206
Men Shoes,130,304,2022-10-23,6,10,2022,39520
Men Shoes,192,434,2022-10-23,6,10,2022,83328
Men Shoes,51,8,2022-10-23,6,10,2022,408
Men Shoes,74,170,2022-10-23,6,10,2022,12580
Men Shoes,59,31,2022-10-23,6,10,2022,1829
Men Shoes,231,12,2022-10-23,6,10,2022,2772
Men Shoes,67,1944,2022-10-23,6,10,2022,130248
Men Shoes,200,2,2022-10-23,6,10,2022,400
Men Shoes,55,5,2022-10-23,6,10,2022,275
Men Shoes,44,13,2022-10-23,6,10,2022,572
Men Shoes,62,15,2022-10-23,6,10,2022,930
Men Shoes,66,10,2022-10-23,6,10,2022,660
Men Shoes,42,194,2022-10-23,6,10,2022,8148
Men Shoes,69,32,2022-10-24,0,10,2022,2208
Men Shoes,64,53,2022-10-24,0,10,2022,3392
Men Shoes,229,20,2022-10-26,2,10,2022,4580
Men Shoes,59,8172,2022-10-26,2,10,2022,482148
Men Shoes,73,347,2022-10-26,2,10,2022,25331
Men Shoes,39,268,2022-10-26,2,10,2022,10452
Men Shoes,109,59,2022-10-26,2,10,2022,6431
Men Shoes,141,7935,2022-10-26,2,10,2022,1118835
Men Shoes,55,68,2022-10-26,2,10,2022,3740
Men Shoes,135,27,2022-10-26,2,10,2022,3645
Men Shoes,400,604,2022-10-26,2,10,2022,241600
Men Shoes,103,624,2022-10-26,2,10,2022,64272
Men Shoes,32,23,2022-10-27,3,10,2022,736
Men Shoes,244,544,2022-10-27,3,10,2022,132736
Men Shoes,221,1895,2022-10-27,3,10,2022,418795
Men Shoes,32,217,2022-10-27,3,10,2022,6944
Men Shoes,49,48,2022-10-27,3,10,2022,2352
Men Shoes,129,191,2022-10-27,3,10,2022,24639
Men Shoes,36,122,2022-10-27,3,10,2022,4392
Men Shoes,79,8,2022-10-27,3,10,2022,632
Men Shoes,93,171,2022-10-27,3,10,2022,15903
Men Shoes,142,20,2022-10-27,3,10,2022,2840
Men Shoes,159,744,2022-10-27,3,10,2022,118296
Men Shoes,136,724,2022-10-27,3,10,2022,98464
Men Shoes,75,20,2022-10-28,4,10,2022,1500
Men Shoes,59,3,2022-10-28,4,10,2022,177
Men Shoes,40,28,2022-10-28,4,10,2022,1120
Men Shoes,103,1634,2022-10-28,4,10,2022,168302
Men Shoes,64,400,2022-10-28,4,10,2022,25600
Men Shoes,32,45,2022-10-28,4,10,2022,1440
Men Shoes,57,10,2022-10-28,4,10,2022,570
Men Shoes,105,60,2022-10-28,4,10,2022,6300
Men Shoes,61,100,2022-10-29,5,10,2022,6100
Men Shoes,84,32,2022-10-30,6,10,2022,2688
Men Shoes,118,340,2022-10-30,6,10,2022,40120
Men Shoes,101,166,2022-10-30,6,10,2022,16766
Men Shoes,38,88,2022-10-30,6,10,2022,3344
Men Shoes,169,4253,2022-10-30,6,10,2022,718757
Men Shoes,29,25,2022-10-30,6,10,2022,725
Men Shoes,96,30,2022-10-30,6,10,2022,2880
Men Shoes,97,129,2022-10-30,6,10,2022,12513
Men Shoes,74,8,2022-10-30,6,10,2022,592
Men Shoes,73,1018,2022-10-30,6,10,2022,74314
Men Shoes,84,1,2022-10-30,6,10,2022,84
Men Shoes,229,2,2022-10-30,6,10,2022,458
Men Shoes,74,29,2022-10-30,6,10,2022,2146
Men Shoes,59,923,2022-10-30,6,10,2022,54457
Men Shoes,231,12,2022-10-30,6,10,2022,2772
Men Shoes,67,1944,2022-10-30,6,10,2022,130248
Men Shoes,87,2,2022-10-30,6,10,2022,174
Men Shoes,89,5,2022-10-30,6,10,2022,445
Men Shoes,191,62,2022-10-30,6,10,2022,11842
Men Shoes,111,1,2022-10-30,6,10,2022,111
Men Shoes,59,6,2022-10-30,6,10,2022,354
Men Shoes,70,1480,2022-10-30,6,10,2022,103600
Men Shoes,54,91,2022-10-30,6,10,2022,4914
Men Shoes,85,3254,2022-10-31,0,10,2022,276590
Men Shoes,86,97,2022-10-31,0,10,2022,8342
Men Shoes,175,94,2022-10-31,0,10,2022,16450
Men Shoes,176,442,2022-11-01,1,11,2022,77792
Men Shoes,45,404,2022-11-01,1,11,2022,18180
Men Shoes,109,68,2022-11-01,1,11,2022,7412
Men Shoes,141,27,2022-11-01,1,11,2022,3807
Men Shoes,55,604,2022-11-02,2,11,2022,33220
Men Shoes,135,624,2022-11-02,2,11,2022,84240
Men Shoes,296,20,2022-11-02,2,11,2022,5920
Men Shoes,56,15,2022-11-02,2,11,2022,840
Men Shoes,87,30,2022-11-02,2,11,2022,2610
Men Shoes,49,258,2022-11-02,2,11,2022,12642
Men Shoes,149,25,2022-11-02,2,11,2022,3725
Men Shoes,51,62,2022-11-02,2,11,2022,3162
Men Shoes,139,109,2022-11-02,2,11,2022,15151
Men Shoes,89,70,2022-11-02,2,11,2022,6230
Men Shoes,109,5938,2022-11-02,2,11,2022,647242
Men Shoes,110,110,2022-11-02,2,11,2022,12100
Men Shoes,180,669,2022-11-02,2,11,2022,120420
Men Shoes,90,106,2022-11-02,2,11,2022,9540
Men Shoes,101,189,2022-11-02,2,11,2022,19089
Men Shoes,74,1083,2022-11-02,2,11,2022,80142
Men Shoes,165,41,2022-11-02,2,11,2022,6765
Men Shoes,80,33,2022-11-02,2,11,2022,2640
Men Shoes,136,153,2022-11-02,2,11,2022,20808
Men Shoes,59,65,2022-11-02,2,11,2022,3835
Men Shoes,103,699,2022-11-02,2,11,2022,71997
Men Shoes,64,16,2022-11-02,2,11,2022,1024
Men Shoes,32,1501,2022-11-02,2,11,2022,48032
Men Shoes,57,791,2022-11-02,2,11,2022,45087
Men Shoes,131,910,2022-11-02,2,11,2022,119210
Men Shoes,64,136,2022-11-03,3,11,2022,8704
Men Shoes,63,259,2022-11-03,3,11,2022,16317
Men Shoes,199,16,2022-11-03,3,11,2022,3184
Men Shoes,130,26,2022-11-03,3,11,2022,3380
Men Shoes,125,69,2022-11-03,3,11,2022,8625
Men Shoes,23,31,2022-11-03,3,11,2022,713
Men Shoes,194,14,2022-11-03,3,11,2022,2716
Men Shoes,40,429,2022-11-03,3,11,2022,17160
Men Shoes,149,15,2022-11-03,3,11,2022,2235
Men Shoes,100,160,2022-11-03,3,11,2022,16000
Men Shoes,159,63,2022-11-03,3,11,2022,10017
Men Shoes,126,27,2022-11-03,3,11,2022,3402
Men Shoes,102,1254,2022-11-03,3,11,2022,127908
Men Shoes,49,358,2022-11-03,3,11,2022,17542
Men Shoes,74,359,2022-11-03,3,11,2022,26566
Men Shoes,59,12,2022-11-03,3,11,2022,708
Men Shoes,231,1944,2022-11-03,3,11,2022,449064
Men Shoes,67,2,2022-11-03,3,11,2022,134
Men Shoes,48,5,2022-11-03,3,11,2022,240
Men Shoes,69,478,2022-11-03,3,11,2022,32982
Men Shoes,199,30,2022-11-03,3,11,2022,5970
Men Shoes,31,17,2022-11-03,3,11,2022,527
Men Shoes,87,111,2022-11-03,3,11,2022,9657
Men Shoes,126,33,2022-11-04,4,11,2022,4158
Men Shoes,259,243,2022-11-04,4,11,2022,62937
Men Shoes,79,21,2022-11-04,4,11,2022,1659
Men Shoes,139,304,2022-11-04,4,11,2022,42256
Men Shoes,69,12,2022-11-04,4,11,2022,828
Men Shoes,183,2,2022-11-04,4,11,2022,366
Men Shoes,104,239,2022-11-04,4,11,2022,24856
Men Shoes,109,5,2022-11-04,4,11,2022,545
Men Shoes,141,68,2022-11-04,4,11,2022,9588
Men Shoes,55,27,2022-11-04,4,11,2022,1485
Men Shoes,135,604,2022-11-04,4,11,2022,81540
Men Shoes,119,624,2022-11-04,4,11,2022,74256
Men Shoes,70,194,2022-11-04,4,11,2022,13580
Men Shoes,47,1,2022-11-04,4,11,2022,47
Men Shoes,89,19,2022-11-04,4,11,2022,1691
Men Shoes,80,203,2022-11-04,4,11,2022,16240
Men Shoes,124,40,2022-11-04,4,11,2022,4960
Men Shoes,67,155,2022-11-05,5,11,2022,10385
Men Shoes,159,4350,2022-11-05,5,11,2022,691650
Men Shoes,54,14,2022-11-05,5,11,2022,756
Men Shoes,185,654,2022-11-05,5,11,2022,120990
Men Shoes,69,1234,2022-11-05,5,11,2022,85146
Men Shoes,89,694,2022-11-05,5,11,2022,61766
Men Shoes,139,27,2022-11-05,5,11,2022,3753
Men Shoes,164,391,2022-11-05,5,11,2022,64124
Men Shoes,197,272,2022-11-05,5,11,2022,53584
Men Shoes,96,9858,2022-11-05,5,11,2022,946368
Men Shoes,57,297,2022-11-05,5,11,2022,16929
Men Shoes,49,41,2022-11-05,5,11,2022,2009
Men Shoes,120,9,2022-11-05,5,11,2022,1080
Men Shoes,59,1501,2022-11-05,5,11,2022,88559
Men Shoes,103,791,2022-11-05,5,11,2022,81473
Men Shoes,64,3,2022-11-05,5,11,2022,192
Men Shoes,32,111,2022-11-05,5,11,2022,3552
Men Shoes,57,111,2022-11-05,5,11,2022,6327
Men Shoes,205,443,2022-11-06,6,11,2022,90815
Men Shoes,81,3,2022-11-06,6,11,2022,243
Men Shoes,134,94,2022-11-06,6,11,2022,12596
Men Shoes,180,189,2022-11-06,6,11,2022,34020
Men Shoes,120,16,2022-11-06,6,11,2022,1920
Men Shoes,109,205,2022-11-06,6,11,2022,22345
Men Shoes,9,375,2022-11-06,6,11,2022,3375
Men Shoes,29,313,2022-11-06,6,11,2022,9077
Men Shoes,219,42,2022-11-06,6,11,2022,9198
Men Shoes,93,28,2022-11-06,6,11,2022,2604
Men Shoes,90,173,2022-11-06,6,11,2022,15570
Men Shoes,141,380,2022-11-06,6,11,2022,53580
Men Shoes,53,124,2022-11-06,6,11,2022,6572
Men Shoes,83,281,2022-11-06,6,11,2022,23323
Men Shoes,64,39,2022-11-06,6,11,2022,2496
Men Shoes,144,15,2022-11-06,6,11,2022,2160
Men Shoes,146,12,2022-11-06,6,11,2022,1752
Men Shoes,74,1944,2022-11-06,6,11,2022,143856
Men Shoes,59,2,2022-11-06,6,11,2022,118
Men Shoes,231,5,2022-11-06,6,11,2022,1155
Men Shoes,67,4365,2022-11-06,6,11,2022,292455
Men Shoes,34,431,2022-11-06,6,11,2022,14654
Men Shoes,125,128,2022-11-06,6,11,2022,16000
Men Shoes,33,484,2022-11-06,6,11,2022,15972
Men Shoes,86,65,2022-11-06,6,11,2022,5590
Men Shoes,139,36,2022-11-06,6,11,2022,5004
Men Shoes,64,509,2022-11-06,6,11,2022,32576
Men Shoes,70,192,2022-11-07,0,11,2022,13440
Men Shoes,239,9,2022-11-07,0,11,2022,2151
Men Shoes,44,3380,2022-11-07,0,11,2022,148720
Men Shoes,80,68,2022-11-07,0,11,2022,5440
Men Shoes,80,27,2022-11-07,0,11,2022,2160
Men Shoes,75,604,2022-11-07,0,11,2022,45300
Men Shoes,109,624,2022-11-07,0,11,2022,68016
Men Shoes,141,225,2022-11-07,0,11,2022,31725
Men Shoes,55,4281,2022-11-07,0,11,2022,235455
Men Shoes,135,219,2022-11-07,0,11,2022,29565
Men Shoes,94,6,2022-11-08,1,11,2022,564
Men Shoes,105,12,2022-11-08,1,11,2022,1260
Men Shoes,75,52,2022-11-09,2,11,2022,3900
Men Shoes,80,15,2022-11-09,2,11,2022,1200
Men Shoes,132,69,2022-11-09,2,11,2022,9108
Men Shoes,89,135,2022-11-09,2,11,2022,12015
Men Shoes,88,2,2022-11-09,2,11,2022,176
Men Shoes,81,3957,2022-11-09,2,11,2022,320517
Men Shoes,38,424,2022-11-09,2,11,2022,16112
Men Shoes,165,219,2022-11-09,2,11,2022,36135
Men Shoes,118,52,2022-11-09,2,11,2022,6136
Men Shoes,85,8,2022-11-09,2,11,2022,680
Men Shoes,45,8,2022-11-09,2,11,2022,360
Men Shoes,74,14,2022-11-09,2,11,2022,1036
Men Shoes,109,3041,2022-11-10,3,11,2022,331469
Men Shoes,160,1501,2022-11-10,3,11,2022,240160
Men Shoes,109,791,2022-11-10,3,11,2022,86219
Men Shoes,38,3,2022-11-10,3,11,2022,114
Men Shoes,60,111,2022-11-10,3,11,2022,6660
Men Shoes,103,111,2022-11-10,3,11,2022,11433
Men Shoes,64,111,2022-11-10,3,11,2022,7104
Men Shoes,32,111,2022-11-10,3,11,2022,3552
Men Shoes,119,293,2022-11-10,3,11,2022,34867
Men Shoes,61,16,2022-11-10,3,11,2022,976
Men Shoes,99,58,2022-11-10,3,11,2022,5742
Men Shoes,120,5785,2022-11-10,3,11,2022,694200
Men Shoes,70,213,2022-11-10,3,11,2022,14910
Men Shoes,224,289,2022-11-10,3,11,2022,64736
Men Shoes,117,86,2022-11-10,3,11,2022,10062
Men Shoes,110,214,2022-11-11,4,11,2022,23540
Men Shoes,49,246,2022-11-11,4,11,2022,12054
Men Shoes,68,339,2022-11-11,4,11,2022,23052
Men Shoes,89,484,2022-11-11,4,11,2022,43076
Men Shoes,51,12,2022-11-11,4,11,2022,612
Men Shoes,99,1944,2022-11-11,4,11,2022,192456
Men Shoes,72,2,2022-11-11,4,11,2022,144
Men Shoes,74,5,2022-11-11,4,11,2022,370
Men Shoes,59,2,2022-11-11,4,11,2022,118
Men Shoes,231,56,2022-11-11,4,11,2022,12936
Men Shoes,67,32,2022-11-11,4,11,2022,2144
Men Shoes,99,514,2022-11-11,4,11,2022,50886
Men Shoes,139,11,2022-11-11,4,11,2022,1529
Men Shoes,38,5,2022-11-11,4,11,2022,190
Men Shoes,48,1375,2022-11-11,4,11,2022,66000
Men Shoes,290,217,2022-11-12,5,11,2022,62930
Men Shoes,68,3,2022-11-12,5,11,2022,204
Men Shoes,47,53,2022-11-12,5,11,2022,2491
Men Shoes,75,173,2022-11-12,5,11,2022,12975
Men Shoes,149,68,2022-11-12,5,11,2022,10132
Men Shoes,115,27,2022-11-12,5,11,2022,3105
Men Shoes,63,604,2022-11-12,5,11,2022,38052
Men Shoes,62,624,2022-11-12,5,11,2022,38688
Men Shoes,109,945,2022-11-12,5,11,2022,103005
Men Shoes,141,9,2022-11-12,5,11,2022,1269
Men Shoes,55,135,2022-11-12,5,11,2022,7425
Men Shoes,135,13,2022-11-12,5,11,2022,1755
Men Shoes,59,1780,2022-11-12,5,11,2022,105020
Men Shoes,70,17,2022-11-12,5,11,2022,1190
Men Shoes,155,4736,2022-11-12,5,11,2022,734080
Men Shoes,65,2496,2022-11-12,5,11,2022,162240
Men Shoes,109,8,2022-11-12,5,11,2022,872
Men Shoes,27,219,2022-11-12,5,11,2022,5913
Men Shoes,89,61,2022-11-12,5,11,2022,5429
Men Shoes,105,70,2022-11-12,5,11,2022,7350
Men Shoes,94,107,2022-11-12,5,11,2022,10058
Men Shoes,45,154,2022-11-12,5,11,2022,6930
Men Shoes,69,347,2022-11-12,5,11,2022,23943
Men Shoes,48,3205,2022-11-12,5,11,2022,153840
Men Shoes,75,337,2022-11-12,5,11,2022,25275
Men Shoes,149,979,2022-11-12,5,11,2022,145871
Men Shoes,99,23,2022-11-12,5,11,2022,2277
Men Shoes,85,775,2022-11-12,5,11,2022,65875
Men Shoes,139,1501,2022-11-12,5,11,2022,208639
Men Shoes,19,791,2022-11-12,5,11,2022,15029
Men Shoes,103,3,2022-11-13,6,11,2022,309
Men Shoes,64,111,2022-11-13,6,11,2022,7104
Men Shoes,32,111,2022-11-13,6,11,2022,3552
Men Shoes,57,111,2022-11-13,6,11,2022,6327
Men Shoes,38,1951,2022-11-13,6,11,2022,74138
Men Shoes,112,12,2022-11-13,6,11,2022,1344
Men Shoes,76,20,2022-11-13,6,11,2022,1520
Men Shoes,69,16,2022-11-13,6,11,2022,1104
Men Shoes,92,563,2022-11-13,6,11,2022,51796
Men Shoes,80,10,2022-11-13,6,11,2022,800
Men Shoes,110,46,2022-11-13,6,11,2022,5060
Men Shoes,57,1,2022-11-13,6,11,2022,57
Men Shoes,61,41,2022-11-13,6,11,2022,2501
Men Shoes,206,454,2022-11-13,6,11,2022,93524
Men Shoes,41,15,2022-11-13,6,11,2022,615
Men Shoes,59,440,2022-11-13,6,11,2022,25960
Men Shoes,63,45,2022-11-13,6,11,2022,2835
Men Shoes,70,74,2022-11-13,6,11,2022,5180
Men Shoes,84,10,2022-11-13,6,11,2022,840
Men Shoes,74,3,2022-11-13,6,11,2022,222
Men Shoes,59,12,2022-11-13,6,11,2022,708
Men Shoes,231,1944,2022-11-13,6,11,2022,449064
Men Shoes,67,2,2022-11-14,0,11,2022,134
Men Shoes,35,5,2022-11-14,0,11,2022,175
Men Shoes,135,926,2022-11-14,0,11,2022,125010
Men Shoes,68,127,2022-11-14,0,11,2022,8636
Men Shoes,87,148,2022-11-14,0,11,2022,12876
Men Shoes,69,41,2022-11-14,0,11,2022,2829
Men Shoes,54,113,2022-11-14,0,11,2022,6102
Men Shoes,71,593,2022-11-14,0,11,2022,42103
Men Shoes,127,394,2022-11-14,0,11,2022,50038
Men Shoes,69,201,2022-11-14,0,11,2022,13869
Men Shoes,80,236,2022-11-14,0,11,2022,18880
Men Shoes,131,139,2022-11-15,1,11,2022,18209
Men Shoes,109,17,2022-11-15,1,11,2022,1853
Men Shoes,141,68,2022-11-16,2,11,2022,9588
Men Shoes,55,27,2022-11-16,2,11,2022,1485
Men Shoes,135,604,2022-11-16,2,11,2022,81540
Men Shoes,74,624,2022-11-16,2,11,2022,46176
Men Shoes,54,20,2022-11-16,2,11,2022,1080
Men Shoes,35,2,2022-11-16,2,11,2022,70
Men Shoes,38,2671,2022-11-16,2,11,2022,101498
Men Shoes,119,20,2022-11-16,2,11,2022,2380
Men Shoes,169,288,2022-11-16,2,11,2022,48672
Men Shoes,15,398,2022-11-16,2,11,2022,5970
Men Shoes,115,118,2022-11-16,2,11,2022,13570
Men Shoes,69,1,2022-11-16,2,11,2022,69
Men Shoes,347,2898,2022-11-16,2,11,2022,1005606
Men Shoes,99,91,2022-11-16,2,11,2022,9009
Men Shoes,51,9,2022-11-16,2,11,2022,459
Men Shoes,87,21,2022-11-16,2,11,2022,1827
Men Shoes,129,46,2022-11-16,2,11,2022,5934
Men Shoes,69,2,2022-11-16,2,11,2022,138
Men Shoes,65,240,2022-11-17,3,11,2022,15600
Men Shoes,84,19,2022-11-17,3,11,2022,1596
Men Shoes,124,1501,2022-11-17,3,11,2022,186124
Men Shoes,89,791,2022-11-17,3,11,2022,70399
Men Shoes,103,3,2022-11-17,3,11,2022,309
Men Shoes,64,111,2022-11-17,3,11,2022,7104
Men Shoes,32,111,2022-11-17,3,11,2022,3552
Men Shoes,57,111,2022-11-17,3,11,2022,6327
Men Shoes,31,1869,2022-11-17,3,11,2022,57939
Men Shoes,106,10,2022-11-17,3,11,2022,1060
Men Shoes,84,37,2022-11-17,3,11,2022,3108
Men Shoes,74,24,2022-11-17,3,11,2022,1776
Men Shoes,44,381,2022-11-17,3,11,2022,16764
Men Shoes,50,443,2022-11-17,3,11,2022,22150
Men Shoes,109,367,2022-11-17,3,11,2022,40003
Men Shoes,22,1444,2022-11-17,3,11,2022,31768
Men Shoes,51,31,2022-11-18,4,11,2022,1581
Men Shoes,69,17,2022-11-18,4,11,2022,1173
Men Shoes,44,1347,2022-11-18,4,11,2022,59268
Men Shoes,75,113,2022-11-18,4,11,2022,8475
Men Shoes,79,27,2022-11-18,4,11,2022,2133
Men Shoes,90,1233,2022-11-18,4,11,2022,110970
Men Shoes,74,12,2022-11-18,4,11,2022,888
Men Shoes,59,1944,2022-11-18,4,11,2022,114696
Men Shoes,231,2,2022-11-18,4,11,2022,462
Men Shoes,67,5,2022-11-18,4,11,2022,335
Men Shoes,239,49,2022-11-18,4,11,2022,11711
